"","OFT","PedCount","IfSideWalk","IfBikeLane","PopDen","JobDen","IntNum","TraStpNum","AADT","PerCommercial","PerOffice","PerIndustrial","PerOpenspace","Entropy","IfDowntown","PerChild","PerOld","PerMale","PerWhite","PerBlack","PerHisp","PerPoverty","AvgHHSize","AvgVeh","IfMain","IfSecondary","StrtLitNum","IfEst"
"4114","027414122835",0,1,0,6.33961673678243,0.704401859642492,26,0,2697,0,0,0,0.194356275003477,0.246749952776438,0,0.112789526686808,0.155085599194361,0.529707955689829,0.985901309164149,0.00805639476334341,0,0.0001067472306143,1.79,1.62454873646209,0,0,0,1
"4115","021033073208",0,1,0,8.80363727954158,1.91383419120469,39,0,2697,0,0,0,0,0.00130373265027125,0,0.295364238410596,0.0344370860927152,0.487417218543046,0.329801324503311,0.341721854304636,0.214569536423841,0.000679470198675497,2.78,1.58455882352941,0,0,0,1
"4116","038204240414",0,1,0,14.8265205012061,0.395373880032162,28,0,2697,0,0.0676561907490229,0,0,0.124373025146637,0,0.0448028673835125,0.0788530465949821,0.469534050179211,0.829749103942652,0.0752688172043011,0.0340501792114695,0.000623655913978495,1.8,1.39032258064516,0,0,0,1
"4117","131931040048",0,1,1,28.7304359704303,50.5750649727409,37,0,14500,0.360369612287687,0.0614904824561714,0,0.0998859065727157,0.280627080337293,0,0.0110826939471441,0.143222506393862,0.520886615515772,0.734015345268542,0.0835464620630861,0.0716112531969309,0.000391304347826087,1.49,0.943643512450852,0,0,5,1
"4118","12220045R94E",0,1,0,9.86275777293142,1.28644666603453,44,0,20300,0.34006333803628,0,0.174040581206551,0,0.340722096581393,0,0.271375464684015,0.0315985130111524,0.513011152416357,0.237918215613383,0.239776951672862,0.0130111524163569,0.0011635687732342,2.32,1.1057268722467,0,1,1,1
"4119","006331040048",0,1,0,41.1856657964723,1.0106911851895,29,0,2150,0.0382538831483058,0,0.0613760596997426,0,0.130595491137667,0,0.0110826939471441,0.143222506393862,0.520886615515772,0.734015345268542,0.0835464620630861,0.0716112531969309,0.000391304347826087,1.49,0.943643512450852,0,0,0,1
"4120","056404120422",0,1,0,11.6419553956541,0,27,0,1350,0,0,0,0,0.00130391958802805,0,0.0663430420711974,0.087378640776699,0.454692556634304,0.794498381877023,0.0420711974110032,0.0226537216828479,0.000372168284789644,2.04,1.63366336633663,0,0,0,1
"4121","133401640127",0,1,1,0.870322637833863,4.71658719858351,45,0,6700,0.521293502099537,0.477401854316226,0,0,0.346290927638756,1,0.130536130536131,0.0792540792540792,0.601398601398601,0.445221445221445,0.428904428904429,0.0372960372960373,0.000730769230769231,1.35,0.383045525902669,0,0,28,1
"4122","170314140390",0,1,0,10.1196457653343,3.22967418042583,18,0,2697,0.0632717589703641,0.0184743721243366,0,0,0.109296833562915,0,0.190594059405941,0.0792079207920792,0.419554455445544,0.397277227722772,0.360148514851485,0.0383663366336634,0.000733910891089109,2.58,1.28709677419355,0,0,0,1
"4123","036015151417",0,1,0,13.873830215126,0,24,0,2697,0.000444135981138625,0,0,0,0.00258790454761565,0,0.380020597322348,0.0916580844490216,0.418125643666323,0.190525231719876,0.678681771369722,0.0576725025746653,0.000722966014418126,2.35,0.85956416464891,0,0,0,1
"4124","292026173005",0,1,0,7.81206315647348,0,38,0,2697,0,0,0,0,0.00130393881109578,0,0.0834862385321101,0.055045871559633,0.463302752293578,0.61651376146789,0.175229357798165,0.104587155963303,0.000447706422018349,2.55,1.76705882352941,0,0,0,1
"4125","330703400350",0,1,0,12.8346842299063,0,34,0,2697,0,0,0,0,0.00130388586580081,0,0.401190476190476,0.0511904761904762,0.348809523809524,0.307142857142857,0.513095238095238,0.0345238095238095,0.000648809523809524,2.53,1.35542168674699,0,0,0,1
"4126","024126173005",0,1,0,24.849421582368,0,29,0,2697,0.0178789865482141,0,0,0,0.045472867914773,0,0.20066889632107,0.0891861761426979,0.403567447045708,0.722408026755853,0.130434782608696,0.119286510590858,0.000395763656633222,2.12,1.14150943396226,0,0,0,1
"4127","133404840474",0,1,0,11.7919407810221,0,28,0,2697,0,0,0,0,0.00130372490000692,0,0.194488188976378,0.116535433070866,0.511811023622047,0.699212598425197,0.237007874015748,0.0149606299212598,0.00011259842519685,2.48,1.7244094488189,0,0,4,1
"4128","330712400330",0,1,0,10.7993013369397,0,46,0,2697,0,0,0,0,0.00130371625328047,0,0.401190476190476,0.0511904761904762,0.348809523809524,0.307142857142857,0.513095238095238,0.0345238095238095,0.000648809523809524,2.53,1.35542168674699,0,0,0,1
"4129","056403420352",0,1,0,15.6689691679222,0,21,0,1350,0.0863063192941893,0,0,0,0.14754677683548,0,0.21447963800905,0.122171945701357,0.54027149321267,0.722171945701357,0.160180995475113,0.0597285067873303,0.000166515837104072,2.2,1.78131212723658,0,0,0,1
"4130","058403720382",0,0,0,0,0,30,0,2697,0,0.208452443389406,0,0,0.256448796261797,0,0.21447963800905,0.122171945701357,0.54027149321267,0.722171945701357,0.160180995475113,0.0597285067873303,0.000166515837104072,2.2,1.78131212723658,0,0,0,1
"4131","360104490439",0,1,0,14.3995653797986,0,32,0,2697,0.0388828888982213,0,0,0.00257761607942611,0.0611543093366507,0,0.221267454350161,0.0827067669172932,0.480128893662728,0.80343716433942,0.114930182599356,0.0268528464017186,7.08915145005371e-05,2.26,1.58495145631068,0,0,1,1
"4132","037203142203",0,1,0,9.12016696581959,4.6770087004203,24,0,2697,0.243765077124793,0.0489035641862882,0,0,0.245814186734407,0,0.114343029087262,0.119358074222668,0.520561685055166,0.821464393179539,0,0.0581745235707121,0.000127382146439318,2.25,1.9009009009009,0,0,0,1
"4133","261402790269",0,1,0,31.1881286722173,1.99726932383658,22,0,2697,0,0.0181543960117584,0,0,0.0460233523454075,0,0.150262467191601,0.041994750656168,0.576771653543307,0.423228346456693,0.111548556430446,0.326115485564304,0.000346456692913386,2.42,1.01589825119237,0,0,0,1
"4134","292300120544",0,0,0,11.344950822656,0,37,0,2697,0,0,0,0,0.00130388946754329,0,0.153358681875792,0.0418250950570342,0.496831432192649,0.652724968314322,0.247148288973384,0.0253485424588086,0.000329531051964512,1.94,1.62899262899263,0,0,0,1
"4135","019120063102",0,1,0,14.5030019461957,0.397342519073854,23,0,2697,0.129835386646616,0,0,0,0.193597923638913,0,0.132,0.073,0.455,0.826,0.097,0.065,0.000167,1.67,1.29382303839733,0,0,0,1
"4136","050918041804",0,1,0,14.1836937417746,0.756463666227977,31,2,7300,0,0,0,0,0.0013037550777177,0,0.261640798226164,0.0628233555062823,0.493717664449372,0.815964523281596,0.0539541759053954,0,4.9519586104952e-05,2.88,2,0,1,0,1
"4137","028413441326",0,1,1,34.9915441771636,1.8099074574395,15,0,14800,0,0.604397695576585,0,0,0.335640429802765,0,0.262359275575135,0.1071953010279,0.486539402838962,0.147821830641214,0.560450318159569,0.224669603524229,0.000374449339207048,2.56,0.848180677540778,0,0,0,1
"4138","281501920202",0,1,1,0,0,35,0,9800,0.249038385421485,0.490806543043735,0,0,0.348449167250166,0,0.0794223826714801,0.00825167612171222,0.522949974213512,0.525528623001547,0.291387313047963,0.0484785972150593,0.000434760185662713,2.72,0.898591549295775,0,1,4,1
"4139","222600650045",0,1,0,2.38240383464775,0,33,0,12100,0,0,0.0370918644092346,0,0.0799218297070043,0,0.344585091420534,0.0225035161744023,0.623066104078762,0.213783403656821,0.528832630098453,0.0928270042194093,0.000819971870604782,3.09,1.34347826086957,0,1,2,1
"4140","045032073401",0,1,0,0,0,28,0,2300,0,0,0,0.969422037503804,0.0667360882046246,0,0.216820987654321,0.118055555555556,0.510802469135803,0.884259259259259,0.033179012345679,0,0.000114197530864198,2.63,1.90447154471545,0,1,0,1
"4141","011206040594",0,1,0,12.6558738148649,0,26,0,2697,0,0,0,0,0.00130373748226544,0,0.209850107066381,0.11277658815132,0.500356887937188,0.757316202712348,0.0735189150606709,0.0892219842969308,4.71092077087794e-05,2.41,1.80483592400691,0,0,0,1
"4142","028205840574",0,1,0,18.4008602044496,0,24,0,6200,0,0,0,0.495287638033537,0.346756844405698,0,0.177820267686424,0.106118546845124,0.491395793499044,0.682600382409178,0.0573613766730402,0.103250478011472,0.000118546845124283,2.42,1.83682983682984,0,1,0,1
"4143","270412210141",0,0,0,11.1207116772987,8.42741431795296,29,0,2697,0.141509573976438,0.331539201866239,0.305588308994485,0.00446499746110355,0.271993755006032,0,0.132591093117409,0.0475708502024291,0.493927125506073,0.673076923076923,0.0789473684210526,0.230769230769231,0.00033502024291498,2.66,1.58333333333333,0,0,0,1
"4144","034205840564",0,1,0,35.9450006742619,0.345625006483288,30,0,6800,0,0,0,0,0.00130382929014988,0,0.344493392070485,0.0185022026431718,0.434361233480176,0.318061674008811,0.149779735682819,0.395594713656388,0.000583259911894273,2.96,1.05555555555556,0,1,0,1
"4145","250427022610",0,1,0,20.5066174085656,0,32,0,2697,0,0.353865896528531,0,0,0.325270235330759,0,0.199516324062878,0.101571946795647,0.475211608222491,0.264812575574365,0.576783555018138,0.0955259975816203,0.000180169286577993,3.1,1.77153558052435,0,0,0,1
"4146","016100260036",0,1,0,15.4894287931582,0.553193885469935,35,0,2697,0.0729129894511491,0,0,0,0.13115733422665,0,0.0995962314939435,0.109690444145357,0.526244952893674,0.68842530282638,0.0935397039030956,0.104979811574697,0.000246971736204576,1.99,1.54032258064516,0,0,0,1
"4147","042404621232",0,1,1,8.1909862287106,1.75978219757454,21,0,1350,0,0.687255710708673,0,0,0.310532135697233,0,0,0.652525252525253,0.365656565656566,0.939393939393939,0.0606060606060606,0,0.000264646464646465,1.6,1.34838709677419,0,0,0,1
"4148","034032073401",0,1,0,0,0,39,0,2697,0,0,0,0.620191619385677,0.332004815147501,0,0.173228346456693,0.120359955005624,0.494938132733408,0.778402699662542,0.0416197975253093,0.0708661417322835,9.4488188976378e-05,2.52,2.07122507122507,0,0,0,1
"4149","301303410351",0,1,1,52.5983812499969,15.3995260693907,23,0,2697,0,0.0764425128479299,0,0.00162956278392433,0.0943835420682909,0,0.199058507061197,0.131809011432414,0.447209145931406,0.722259583053127,0.104236718224613,0.0672494956287828,0.000260255548083389,2.71,1.54207436399217,0,0,0,1
"4150","041205240514",0,1,0,18.5116790451386,0,25,0,2697,0,0,0,0,0.00130374293097451,0,0.192066805845511,0.0375782881002088,0.478079331941545,0.903966597077244,0,0.0187891440501044,0.000269311064718163,1.88,1.39607843137255,0,0,0,1
"4151","005701920202",0,1,0,16.5383330006231,7.08785700026706,37,0,2697,0.226099330917823,0.332630464607156,0,0,0.354510599702882,0,0.0794223826714801,0.00825167612171222,0.522949974213512,0.525528623001547,0.291387313047963,0.0484785972150593,0.000434760185662713,2.72,0.898591549295775,0,0,1,1
"4152","161201120132",1050,1,0,0,24.5869874110488,46,0,17100,0.50837269586337,0.335955988658806,0.0732026286804617,0,0.276400760427045,0,0.20637732506643,0.100974313551816,0.354295837023915,0.135518157661647,0.455270150575731,0.12488928255093,0.0006651904340124,2.27,0.781893004115226,0,1,6,0
"4153","222100502521",0,1,0,10.8095670569418,0,46,0,2697,0,0,0,0,0.00130389934451931,0,0.294995187680462,0.0635226179018287,0.400384985563041,0.173724735322425,0.52502406159769,0.10827718960539,0.000339268527430221,2.76,1.0929614873838,0,0,0,1
"4154","160529110240",0,1,0,9.98112066823551,0,35,0,2697,0.0319937924221808,0.0652217330731492,0,0,0.12722722196817,0,0.221374045801527,0.143947655398037,0.527808069792803,0.311886586695747,0.30752453653217,0.0338058887677208,0.000257360959651036,3.2,2.04878048780488,0,0,0,1
"4155","234002920282",0,0,0,10.9266190045702,0,29,0,8400,0.0340877503025836,0,0,0.260729360343721,0.237611470834214,0,0.0865892291446674,0.139387539598733,0.586061246040127,0.833157338965153,0.111932418162619,0.0105596620908131,8.23653643083421e-05,2.08,1.54065934065934,0,0,1,1
"4156","056928072703",0,1,0,0,2.65717673278401,24,0,2697,0,0.331068971405803,0,0.166777551858069,0.336999956899426,0,0.196513470681458,0.171156893819334,0.499207606973059,0.904912836767036,0.0396196513470681,0.03486529318542,0.000103011093502377,2.25,1.68327402135231,0,0,0,1
"4157","003222030294",0,1,0,25.9939720637805,2.74733038072477,23,0,2697,0.227938324971173,0.107263186714212,0,0.000139300761574846,0.212504383852586,0,0.303047728579643,0.109258194364577,0.500862564692352,0.102357676825762,0.439332949971248,0.415756181713629,0.000449108683151236,2.46,0.734576757532281,0,0,0,1
"4158","171234013307",0,1,0,15.3672744792538,0,42,0,5000,0,0,0,0,0.00130395358364331,0,0.295364238410596,0.0344370860927152,0.487417218543046,0.329801324503311,0.341721854304636,0.214569536423841,0.000679470198675497,2.78,1.58455882352941,0,1,2,1
"4159","261001701712",0,1,0,15.1448953714619,0.59782481729455,31,0,10700,0.0279592239724116,0.0219129045374286,0,0,0.0778589491650951,0,0.161864406779661,0.0728813559322034,0.521186440677966,0.215254237288136,0.505084745762712,0.108474576271186,0.000316101694915254,3.29,1.74094707520891,0,1,1,1
"4160","058404320442",0,0,0,11.636638507543,0,38,0,2697,0,0,0,0,0.00130378472772282,0,0.08,0.0382608695652174,0.59304347826087,0.636521739130435,0.191304347826087,0.102608695652174,0.000175652173913044,2.49,1.93506493506494,0,0,0,1
"4161","035113203013",0,1,0,52.5983812499969,15.3995260693907,21,0,2697,0,0.0192368928379507,0,0.197149191132808,0.196064770810132,0,0.199058507061197,0.131809011432414,0.447209145931406,0.722259583053127,0.104236718224613,0.0672494956287828,0.000260255548083389,2.71,1.54207436399217,0,0,0,1
"4162","491513080192",0,1,0,0,11.258648874471,41,0,2697,0.234940655753257,0.544798054039338,0.0976829108781301,0,0.288558988075012,0,0.276958525345622,0.0313364055299539,0.479723502304147,0.205069124423963,0.742857142857143,0.00414746543778802,0.000314746543778802,2.04,0.750234741784038,0,0,7,1
"4163","050403620372",0,1,0,11.196483108721,0,25,0,3050,0,0.0972734771673241,0,0,0.160110357325559,0,0.106569343065693,0.391240875912409,0.455474452554745,0.735766423357664,0.176642335766423,0.018978102189781,0.000236496350364964,1.7,1.12189054726368,0,1,0,1
"4164","034414102917",0,0,0,2.85642517319063,7.04584876053689,28,0,2697,0.0233429292436764,0.000236415831870601,0.404426061637302,0,0.193977736577531,0,0.154098360655738,0.0704918032786885,0.504918032786885,0.678688524590164,0.0786885245901639,0.2,0.000491803278688525,1.82,1.19047619047619,0,0,0,1
"4165","222105200530",0,1,0,11.946775012013,0,24,0,2697,0,0,0,0,0.00130371163109643,0,0.29862792574657,0.0912025827280064,0.426150121065375,0.421307506053269,0.233252623083132,0.0290556900726392,0.000380145278450363,3.33,1.75537634408602,0,0,0,1
"4166","017024032330",0,1,0,20.2193332779068,0,36,0,2697,0,0,0,0.203768272512833,0.253294224788499,0,0.305039787798409,0.0733863837312113,0.450044208664898,0.2236958443855,0.508399646330681,0,0.000679045092838196,3.89,1.43060498220641,0,0,0,1
"4167","290220063102",0,1,0,12.4072569855395,0,34,0,3650,0.0235784165436147,0.19419187483708,0,0.0525915306993118,0.198098164531633,0,0.0947603121516165,0.207357859531772,0.43701226309922,0.849498327759197,0,0.096989966555184,3.90189520624303e-05,1.92,1.7644539614561,0,0,1,1
"4168","052025072403",0,0,0,14.6540720787344,0,24,0,2697,0,0,0,0.346082620023202,0.322868500632508,0,0.29862792574657,0.0912025827280064,0.426150121065375,0.421307506053269,0.233252623083132,0.0290556900726392,0.000380145278450363,3.33,1.75537634408602,0,0,0,1
"4169","044912281104",0,1,1,14.5910804412288,0.607961685051201,23,0,2697,0,0,0,0,0.00130373217342981,0,0.190779014308426,0.154213036565978,0.505564387917329,0.901430842607313,0.0540540540540541,0,0.000187599364069952,2.07,1.49163879598662,0,0,0,1
"4170","058401220132",0,1,0,7.09184977467133,0,22,0,2697,0,0,0,0.254821121953938,0.284244836134029,0,0.209850107066381,0.11277658815132,0.500356887937188,0.757316202712348,0.0735189150606709,0.0892219842969308,4.71092077087794e-05,2.41,1.80483592400691,0,0,0,1
"4171","0056DEDS2902",0,0,0,0.260386042786803,0.678470674867023,8,0,2697,0,0,0.60178434982324,0.396910991832494,0.33619138924817,0,0.143638850889193,0.127222982216142,0.500683994528044,0.875512995896033,0,0.0478796169630643,0.000369357045143639,2.09,1.50143266475645,0,0,5,1
"4172","281502320232",0,1,1,0,4.3697211072102,38,0,10900,0,0.998695265964825,0,0,0.00130388249930015,0,0.0794223826714801,0.00825167612171222,0.522949974213512,0.525528623001547,0.291387313047963,0.0484785972150593,0.000434760185662713,2.72,0.898591549295775,0,1,0,1
"4173","002813190023",0,1,0,19.352452494349,253.140469204606,27,0,2450,0.542944627347196,0.057922032632102,0,0.0129943737958366,0.230133652028778,0,0.0110826939471441,0.143222506393862,0.520886615515772,0.734015345268542,0.0835464620630861,0.0716112531969309,0.000391304347826087,1.49,0.943643512450852,0,0,3,1
"4174","027133112004",0,1,0,13.2793474026664,0.207489803166662,15,0,2697,0,0,0.485985626546908,0,0.346594555213277,0,0.143638850889193,0.127222982216142,0.500683994528044,0.875512995896033,0,0.0478796169630643,0.000369357045143639,2.09,1.50143266475645,0,0,0,1
"4175","025426182505",0,1,1,33.9066956800697,0,21,0,2697,0,0.181395793681853,0,0,0.237272973455913,0,0.272034820457018,0.23721436343852,0.47442872687704,0.392818280739935,0.546245919477693,0.0043525571273123,0.000837867247007617,2.07,0.564179104477612,0,0,0,1
"4176","041926143319",0,1,0,13.9902090450396,0.19704519781746,22,0,2697,0,0,0,0,0.00130388763329314,0,0.145386766076421,0.0773532152842498,0.592730661696179,0.92264678471575,0.00372786579683131,0,8.29450139794967e-05,2.55,1.83770883054893,0,0,0,1
"4177","010722112419",5940,1,0,0,299.742344969498,32,0,10200,0.828477669307616,0.170217730617925,0,0,0.228645715409671,1,0.0493545937737282,0.0508731966590737,0.642369020501139,0.722854973424449,0.0683371298405467,0.00683371298405467,0.000231586940015186,1.64,0.901234567901235,0,0,7,0
"4178","044028232823",0,1,0,11.3758943844085,0,44,0,2697,0,0.083101053723717,0,0,0.143734564094172,0,0.219350073855244,0.104874446085672,0.409158050221566,0.693500738552437,0.144756277695716,0.127031019202363,0.000159527326440177,2.42,1.55116696588869,0,0,0,1
"4179","291405540242",0,1,0,9.03009777012205,0.161251745895037,26,0,2697,0,0,0,0,0.00130385702642915,0,0.159172661870504,0.10341726618705,0.508093525179856,0.857913669064748,0.00989208633093525,0.0809352517985611,0.000108812949640288,2.31,1.84854771784232,0,0,0,1
"4180","024415081508",0,1,0,37.8171913827679,0,30,0,6600,0.00503574702889081,0.120671040324345,0.227005753082627,0,0.225177332386704,0,0.171767028627838,0.115498519249753,0.539980256663376,0.421520236920039,0.257650542941757,0.297137216189536,0.000408687068114511,2.78,1.40967741935484,0,0,0,1
"4181","031400220032",0,1,0,12.8912603424078,26.4165170950979,33,0,16900,0.0685248554760943,0,0,0,0.125508740506796,0,0.325607687959299,0.0361786319954777,0.544375353306953,0.135669869983041,0.277557942340305,0.474844544940644,0.000383832673827021,4.24,1.67865707434053,0,1,2,1
"4182","041034013307",0,1,0,11.4261522623085,0,27,0,2697,0,0,0,0.191835172920764,0.244949380427844,0,0.0463414634146342,0.0512195121951219,0.521951219512195,0.958536585365854,0.0219512195121951,0,0.000202439024390244,1.6,1.41634241245136,0,0,0,1
"4183","047426031344",0,1,0,11.2233975462255,0,19,0,2697,0.000202533138485331,0,0,0,0.00161431841700985,0,0.194488188976378,0.116535433070866,0.511811023622047,0.699212598425197,0.237007874015748,0.0149606299212598,0.00011259842519685,2.48,1.7244094488189,0,0,2,1
"4184","320804000410",0,1,0,12.98018465724,0,28,0,2697,0,0,0,0,0.00130375680388394,0,0.123922413793103,0.0517241379310345,0.446120689655172,0.5625,0.349137931034483,0.00862068965517241,0.000385775862068965,2.3,1.47394540942928,0,0,0,1
"4185","002600910101",0,1,0,28.3448812175737,48.3212736947209,47,0,3750,0.00548238856664608,0.215885860624551,0.00673612137888683,0,0.148498307429578,0,0.0918984280532044,0.303506650544135,0.438935912938331,0.714631197097944,0.0471584038694075,0.120918984280532,0.000412333736396614,2.21,1.37254901960784,0,1,0,1
"4186","016025072403",0,1,0,15.8529898570577,0,33,0,2697,0,0,0,0,0.00130382230283265,0,0.284921369102683,0.140610545790934,0.525439407955597,0.0555041628122109,0.859389454209066,0,0.000718778908418131,2.76,0.864795918367347,0,0,0,1
"4187","014029112823",0,1,0,14.3712946017823,2.16553754273432,28,0,2697,0,0,0,0,0.00130373524746808,0,0.161864406779661,0.0728813559322034,0.521186440677966,0.215254237288136,0.505084745762712,0.108474576271186,0.000316101694915254,3.29,1.74094707520891,0,0,0,1
"4188","029122162006",400,1,0,10.0949158451807,2.3752743165131,28,0,2600,0.324622439400179,0.0302265103115431,0,0.101604786646754,0.258801380368166,0,0.175660160734788,0.0677382319173364,0.483352468427095,0.680826636050517,0.00803673938002296,0.218140068886338,0.000165327210103329,2.52,1.55780346820809,0,1,0,0
"4189","031426182505",0,1,1,23.2334856917267,0,28,0,10400,0,0.0532087839678997,0,0,0.104544689401894,0,0.186071817192601,0.058215451577802,0.592491838955386,0.23449401523395,0.198041349292709,0.450489662676823,0.000231229597388466,3.33,1.54280510018215,0,1,2,1
"4190","050018511703",0,1,0,0.805245561240808,0.603934170930606,20,0,2697,0,0,0,0.263355014076255,0.28872088258744,0,0.384460141271443,0.0363269424823411,0.490413723511605,0.407669021190717,0.148335015136226,0.0575176589303734,0.00046518668012109,4.15,1.96234309623431,0,0,1,1
"4191","034402220232",0,1,0,10.0994497685264,1.83626359427753,21,0,2697,0,0,0,0,0.00130373688144515,0,0.102150537634409,0.0193548387096774,0.560215053763441,0.534408602150538,0.235483870967742,0.109677419354839,0.000511827956989247,1.91,1.31779661016949,0,0,0,1
"4192","027021052002",0,1,0,16.0276044785882,0.608643208047652,30,0,2697,0,0,0,0,0.00130388684491536,0,0.339716312056738,0.0468085106382979,0.490070921985816,0.135460992907801,0.328368794326241,0.131914893617021,0.00045886524822695,4.76,1.68918918918919,0,0,0,1
"4193","036400220032",0,1,0,39.9214207228591,0,27,0,11700,0,0,0,0,0.00130381622787205,0,0.267947421638018,0.0353892821031345,0.481294236602629,0.204246713852376,0.228513650151668,0.484327603640041,0.000487360970677452,3.73,1.56603773584906,0,1,0,1
"4194","141432073401",0,1,1,0,3.6775422660399,26,0,2300,0,0,0,0.620861818737459,0.331838865864614,0,0.173228346456693,0.120359955005624,0.494938132733408,0.778402699662542,0.0416197975253093,0.0708661417322835,9.4488188976378e-05,2.52,2.07122507122507,0,1,0,1
"4195","014022212105",0,1,0,32.4905628464018,0,32,0,2697,0,0.0952953527902191,0,0,0.157897131922508,0,0.284921369102683,0.140610545790934,0.525439407955597,0.0555041628122109,0.859389454209066,0,0.000718778908418131,2.76,0.864795918367347,0,0,0,1
"4196","055914181338",0,1,0,13.3303935859599,0.397922196595818,23,0,2697,0,0,0,0,0.00130374278156426,0,0.251101321585903,0.157856093979442,0.414096916299559,0.8928046989721,0.0124816446402349,0.0066079295154185,8.59030837004405e-05,2.51,1.6353591160221,0,0,0,1
"4197","221516181516",0,1,0,15.1047723731697,0,44,0,2697,0,0,0,0,0.00130378040753877,0,0.0544554455445545,0.0613861386138614,0.508910891089109,0.934653465346535,0.0306930693069307,0,0.000245544554455446,1.35,1.08713136729223,0,0,1,1
"4198","131900581501",0,1,1,0,0,42,0,14500,0.556555223288443,0.0298491718091293,0,0,0.265417985997539,0,0.0958795562599049,0.0792393026941363,0.489698890649762,0.741679873217116,0.0206022187004754,0.0562599049128368,0.000315372424722662,1.98,1.23390894819466,0,0,0,1
"4199","044402820292",0,1,0,14.4858658245147,0,15,0,2697,0,0,0,0.0993301917734068,0.162387966559191,0,0.161874334398296,0.129925452609159,0.422790202342918,0.814696485623003,0.0351437699680511,0.0244941427050053,0.000199148029818956,2.28,1.72330097087379,0,0,0,1
"4200","040402920302",0,1,0,13.3598588670843,0,21,0,2697,2.66715059077296e-05,0.400063119180603,0,0,0.224655943080768,0,0.187358916478555,0.0778781038374718,0.568848758465011,0.714446952595937,0.0169300225733634,0.203160270880361,0.000343115124153499,2.46,1.69722222222222,0,0,0,1
"4201","040413441326",0,1,0,0,0,22,0,2697,0,0,0,0.398885758157756,0.336598259667928,0,0.146088595664467,0.0933081998114986,0.531573986804901,0.622054665409991,0.10933081998115,0.0857681432610745,0.000362865221489161,2.37,1.61538461538462,0,0,0,1
"4202","0272DEDS1810",0,0,0,12.5234025972703,0,29,0,2697,0,0.0513924824555187,0.243572932934072,0,0.247938998615146,0,0.240196078431373,0.0841503267973856,0.542483660130719,0.643790849673203,0.0727124183006536,0.059640522875817,0.000241013071895425,2.84,1.54524361948956,0,0,4,1
"4203","045403120322",0,1,0,13.2441612049136,0,23,0,2697,0,0,0,0,0.00130379139396708,0,0.214435146443515,0.153765690376569,0.48326359832636,0.906903765690377,0.00732217573221757,0.0387029288702929,0.000120292887029289,2.17,1.66136363636364,0,0,0,1
"4204","042032073401",0,1,0,0,0,28,0,3400,0,0,0,0.617640682452194,0.332627731756499,0,0.216820987654321,0.118055555555556,0.510802469135803,0.884259259259259,0.033179012345679,0,0.000114197530864198,2.63,1.90447154471545,0,1,0,1
"4205","038400122923",0,1,0,26.4455986437819,0.391786646574547,26,0,11400,0,0.121248628152903,0,0,0.185270279915627,0,0.166505324298161,0.0755082284607938,0.590513068731849,0.56243949661181,0.0619554695062923,0.250726040658277,0.000229428848015489,2.72,1.71842105263158,0,1,0,1
"4206","018315262818",0,1,1,46.6046999285174,0,25,0,2697,0,0,0.107798046983598,0,0.171520922993511,0,0.358008934269304,0.013401403956605,0.409061901723038,0.335673261008296,0.550095724313976,0.00574345883854499,0.000536056158264199,3.52,1.30786516853933,0,0,3,1
"4207","041402620272",0,1,0,12.5544628857265,0,24,0,2697,0,0,0,0,0.00130395228981346,0,0.0532915360501567,0.134796238244514,0.507836990595611,0.782131661442006,0.0407523510971787,0,0.000147335423197492,1.95,1.64525993883792,0,0,0,1
"4208","029016171515",0,1,1,16.3319687285007,0,26,0,2697,0,0.302915224598134,0,0,0.307073390025212,0,0.297248803827751,0.0675837320574163,0.50299043062201,0.255980861244019,0.360645933014354,0,0.000388157894736842,3.29,1.09445585215606,0,0,0,1
"4209","0141DEDW2313",0,0,0,0,3.51514244705858,22,0,2697,0.0903571480572558,0.121353796845484,0.643765852921452,0.0113865264929954,0.214953037611098,0,0.253164556962025,0.0886075949367089,0.50379746835443,0.621518987341772,0.360759493670886,0.00886075949367089,0.000625316455696203,1.85,1.69859813084112,0,0,0,1
"4210","032912281104",0,1,0,0,0,24,0,2697,0.0223086311131447,0,0,0.308619304207412,0.239105625113873,0,0.115068493150685,0.0917808219178082,0.550684931506849,0.878082191780822,0.00821917808219178,0.0315068493150685,0.000238356164383562,1.5,1.1093023255814,0,0,0,1
"4211","0153DEDSDEDN",0,0,0,0.276870540041881,6.94483604605052,27,0,2697,0,0.0223847356436053,0.663051606168541,0,0.240368368460611,0,0.0102239532619279,0.0311587147030185,0.561343719571568,0.843719571567673,0.0189873417721519,0.0282375851996105,0.000259980525803311,3.17,2.30401234567901,0,0,0,1
"4212","181903490339",0,1,0,24.4251914190559,0.460852668284074,27,0,2697,0.026027924342981,0,0,0,0.0609604142821072,0,0.0662068965517241,0.115862068965517,0.612413793103448,0.961379310344828,0,0.0193103448275862,4.96551724137931e-05,1.8,1.44913151364764,0,0,0,1
"4213","044024032403",0,1,0,15.6746252261891,0,46,0,6200,0,0.182267638186223,0,0,0.237927856515729,0,0.219350073855244,0.104874446085672,0.409158050221566,0.693500738552437,0.144756277695716,0.127031019202363,0.000159527326440177,2.42,1.55116696588869,0,1,0,1
